user_id,topics,topic_scores
Tjf331,"['1. Forgetting to file state taxes', '2. Job relocation and state taxes', '3. Filing a 1040x form', '4. Paper filing for state taxes', '5. Waiting for a tax refund', '6. Correcting a filed tax return', '7. State tax obligations for job relocation', '8. Consequences of not filing state taxes', '9. Process of filing state taxes', '10. Importance of timely tax filing']","['1. Forgetting to file state taxes - 8', '2. Job relocation and state taxes - 9', '3. Filing a 1040x form - 10', '4. Paper filing for state taxes - 7', '5. Waiting for a tax refund - 6', '6. Correcting a filed tax return - 10', '7. State tax obligations for job relocation - 9', '8. Consequences of not filing state taxes - 8', '9. Process of filing state taxes - 7', '10. Importance of timely tax filing - 9']"
Tjf331,"['1. AWD (All-Wheel Drive) vehicles', '2. Comparison between Volvo and Subaru', '3. Importance of good tires', '4. Reasons to avoid leasing a car', '5. Frequency of rear-end collisions', '6. Non-weather related accidents', '7. Road conditions and potential damage to cars', '8. Vehicle maintenance and protection', '9. Safety considerations for car owners', '10. Personal experiences and advice for car buyers']","['1. AWD (All-Wheel Drive) vehicles - 5', '2. Comparison between Volvo and Subaru - 4', '3. Importance of good tires - 5', '4. Reasons to avoid leasing a car - 3', '5. Frequency of rear-end collisions - 4', '6. Non-weather related accidents - 4', '7. Road conditions and potential damage to cars - 5', '8. Vehicle maintenance and protection - 5', '9. Safety considerations for car owners - 4', '10. Personal experiences and advice for car buyers - 5']"
Tjf331,"['1. Comcast business model', '2. Overcharging for services', '3. Internet speed and pricing', '4. Cable TV packages and pricing', '5. Strategies for reducing Comcast bills', '6. Taking advantage of promotional offers', '7. Negotiation services for Comcast customers', '8. Potential consequences of adding more services', '9. Concerns about future price increases', '10. Dissatisfaction with Comcast customer service']","['1. Comcast business model - 4', '2. Overcharging for services - 5', '3. Internet speed and pricing - 7', '4. Cable TV packages and pricing - 6', '5. Strategies for reducing Comcast bills - 9', '6. Taking advantage of promotional offers - 8', '7. Negotiation services for Comcast customers - 6', '8. Potential consequences of adding more services - 7', '9. Concerns about future price increases - 8', '10. Dissatisfaction with Comcast customer service - 6']"
Tjf331,"['1. Emergency funds', '2. High yield savings accounts', '3. Ally Bank', '4. Purpose of emergency funds', '5. Unplanned events', '6. Financial protection', '7. Importance of having a sufficient emergency fund', '8. Potential drawbacks of not having enough emergency savings', '9. Planning for different emergency scenarios', '10. Balancing the need for liquidity and potential returns on emergency funds.']","['1. Emergency funds - 5', '2. High yield savings accounts - 4', '3. Ally Bank - 3', '4. Purpose of emergency funds - 5', '5. Unplanned events - 5', '6. Financial protection - 5', '7. Importance of having a sufficient emergency fund - 5', '8. Potential drawbacks of not having enough emergency savings - 4', '9. Planning for different emergency scenarios - 4', '10. Balancing the need for liquidity and potential returns on emergency funds - 4']"
dwinps,"['1. FAFSA', '2. Qualified distributions', '3. Income on FAFSA', '4. Assets on FAFSA', '5. Impact of qualified distributions on FAFSA', '6. Gaming the FAFSA system', '7. Timing of qualified distributions', '8. Graduating in 4 years', '9. FAFSA reporting requirements', '10. Changes in FAFSA regulations']","['1. FAFSA - 5', '2. Qualified distributions - 5', '3. Income on FAFSA - 4', '4. Assets on FAFSA - 3', '5. Impact of qualified distributions on FAFSA - 5', '6. Gaming the FAFSA system - 4', '7. Timing of qualified distributions - 4', '8. Graduating in 4 years - 3', '9. FAFSA reporting requirements - 3', '10. Changes in FAFSA regulations - 2']"
dwinps,"['1. Reasons for lack of coverage on a certain topic', '2. Options for dealing with a non-working car and loan', '3. Consequences of letting the car be repossessed', '4. Impact of car repossession on credit score', '5. Financial implications of selling a car with a non-working engine', '6. Possibility of seeking a judgment for outstanding debt', '7. Potential consequences of garnished wages and tax refunds', '8. Importance of understanding the worth of a car with a non-working engine', '9. Exploring alternatives to paying off the loan or fixing the car', '10. Factors influencing the decision to keep paying the loan or let the car be repossessed']","['1. Reasons for lack of coverage on a certain topic - 3', '2. Options for dealing with a non-working car and loan - 5', '3. Consequences of letting the car be repossessed - 4', '4. Impact of car repossession on credit score - 5', '5. Financial implications of selling a car with a non-working engine - 4', '6. Possibility of seeking a judgment for outstanding debt - 3', '7. Potential consequences of garnished wages and tax refunds - 4', '8. Importance of understanding the worth of a car with a non-working engine - 4', '9. Exploring alternatives to paying off the loan or fixing the car - 5', '10. Factors influencing the decision to keep paying the loan or let the car be repossessed - 4']"
dwinps,"['1. Simple interest', '2. Payment timing', '3. Interest charges', '4. Varying interest rates', '5. Early payment benefits', '6. Due date', '7. Saving on interest', '8. Number of days since previous payment', '9. Balance after previous payment', '10. Interest calculation']","['1. Simple interest - 5', '2. Payment timing - 8', '3. Interest charges - 7', '4. Varying interest rates - 6', '5. Early payment benefits - 9', '6. Due date - 7', '7. Saving on interest - 9', '8. Number of days since previous payment - 8', '9. Balance after previous payment - 7', '10. Interest calculation - 6']"
dwinps,"['1. Taxation of interest on EE and I bonds', '2. Differences between EE and I bonds', '3. Optimal timing for cashing EE bonds', '4. Taxation of interest on cashed bonds', '5. Ownership of bonds without a social security number', '6. Addressing misspellings in bond-related documents', '7. TreasuryDirect website as a resource for bond information', '8. Face value of EE bonds after 20 years', '9. Taxation of bond interest compared to other types of interest', '10. Potential consequences of cashing bonds before maturity']","['1. Taxation of interest on EE and I bonds - 4', '2. Differences between EE and I bonds - 3', '3. Optimal timing for cashing EE bonds - 4', '4. Taxation of interest on cashed bonds - 4', '5. Ownership of bonds without a social security number - 2', '6. Addressing misspellings in bond-related documents - 2', '7. TreasuryDirect website as a resource for bond information - 3', '8. Face value of EE bonds after 20 years - 4', '9. Taxation of bond interest compared to other types of interest - 3', '10. Potential consequences of cashing bonds before maturity - 3']"
dwinps,"['1. PNC bank', '2. Dispute investigation', '3. Information requirement', '4. Declining to investigate', '5. Request for more information', '6. Transaction statement', '7. Transaction date', '8. Date of the statement', ""9. User's expectation"", '10. Customer service']","['1. PNC bank - 5', '2. Dispute investigation - 8', '3. Information requirement - 7', '4. Declining to investigate - 6', '5. Request for more information - 9', '6. Transaction statement - 7', '7. Transaction date - 8', '8. Date of the statement - 10', ""9. User's expectation - 9"", '10. Customer service - 6']"
dwinps,"['1. Fake sale price', '2. Under the table payment', '3. $175k sales price', '4. $25k payment', '5. Cash sales', '6. Loan contingencies', '7. Escrow company', '8. Risk of loan falling through', '9. No loan involved', '10. Misconceptions about cash sales']","['1. Fake sale price - 8', '2. Under the table payment - 9', '3. $175k sales price - 7', '4. $25k payment - 9', '5. Cash sales - 6', '6. Loan contingencies - 5', '7. Escrow company - 7', '8. Risk of loan falling through - 4', '9. No loan involved - 6', '10. Misconceptions about cash sales - 8']"
dwinps,"['1. Cash App transaction', '2. Side agreements', '3. Payment protection', '4. Cash App', '5. Venmo', '6. Zelle', '7. Transaction authorization', '8. Account hacking', '9. Payment security', '10. Transaction protections']","['1. Cash App transaction - 5', '2. Side agreements - 3', '3. Payment protection - 4', '4. Cash App - 5', '5. Venmo - 3', '6. Zelle - 3', '7. Transaction authorization - 4', '8. Account hacking - 5', '9. Payment security - 4', '10. Transaction protections - 4']"
dwinps,"['1. Deductions from paychecks', '2. Unusual deduction amounts', '3. Problems with deductions', '4. Location and federal withholding in the US', '5. Itemized withholding on check stubs', '6. Plain checks without stubs', ""7. Employer's actions and potential exploitation"", '8. Paycheck transparency', '9. Employee rights and fair compensation', '10. Potential fraud or illegal practices']","['1. Deductions from paychecks - 4', '2. Unusual deduction amounts - 5', '3. Problems with deductions - 7', '4. Location and federal withholding in the US - 8', '5. Itemized withholding on check stubs - 9', '6. Plain checks without stubs - 6', ""7. Employer's actions and potential exploitation - 10"", '8. Paycheck transparency - 9', '9. Employee rights and fair compensation - 10', '10. Potential fraud or illegal practices - 8']"
dwinps,"['1. Disagreement on the claim of having less debt', '2. Spreading payments over 30 years', '3. Increased interest costs in the long run', '4. Moving debt around', '5. Adding more debt', '6. Not paying off any debt', '7. Credit card debt', '8. Student loan debt', '9. Personal loan debt', '10. Understanding the impact of debt management strategies']","['1. Disagreement on the claim of having less debt - 4', '2. Spreading payments over 30 years - 5', '3. Increased interest costs in the long run - 5', '4. Moving debt around - 3', '5. Adding more debt - 2', '6. Not paying off any debt - 4', '7. Credit card debt - 3', '8. Student loan debt - 4', '9. Personal loan debt - 3', '10. Understanding the impact of debt management strategies - 5']"
dwinps,"[""1. OP's motivation for dealing with someone directly"", '2. The potential benefits for OP in dealing with someone directly', ""3. The value of OP's time"", ""4. The role of OP's insurance company in handling claims"", '5. The purpose of getting quotes', '6. The potential drawbacks of dealing with someone directly', ""7. The importance of considering OP's interests in the situation"", '8. The role of insurance premiums in covering expenses', '9. The efficiency of insurance companies in handling claims', '10. The potential trade-offs between convenience and involvement in insurance claims.']","[""1. OP's motivation for dealing with someone directly - 3"", '2. The potential benefits for OP in dealing with someone directly - 4', ""3. The value of OP's time - 5"", ""4. The role of OP's insurance company in handling claims - 5"", '5. The purpose of getting quotes - 2', '6. The potential drawbacks of dealing with someone directly - 3', ""7. The importance of considering OP's interests in the situation - 4"", '8. The role of insurance premiums in covering expenses - 4', '9. The efficiency of insurance companies in handling claims - 5', '10. The potential trade-offs between convenience and involvement in insurance claims - 3']"
dwinps,"['1. Sales tax on private party purchases', '2. Registration fees for car purchases', '3. Extra fees charged by car dealers', '4. Importance of reading paperwork before signing', '5. Understanding the costs involved in car purchases', '6. Variations in sales tax regulations across states', '7. Differences between private party and dealer purchases', '8. Factors to consider when buying a car', '9. Financial implications of car purchases', '10. Tips for avoiding unnecessary fees when buying a car']","['1. Sales tax on private party purchases - 4', '2. Registration fees for car purchases - 4', '3. Extra fees charged by car dealers - 5', '4. Importance of reading paperwork before signing - 5', '5. Understanding the costs involved in car purchases - 4', '6. Variations in sales tax regulations across states - 3', '7. Differences between private party and dealer purchases - 4', '8. Factors to consider when buying a car - 4', '9. Financial implications of car purchases - 4', '10. Tips for avoiding unnecessary fees when buying a car - 4']"
dwinps,"['1. Debit card transactions requirement', '2. Minimum balance requirement', '3. Fees for debit card transactions', '4. Tax implications of debit card transactions', '5. Maintaining a $10k balance in the account', '6. Benefits of meeting the transaction requirement', '7. Challenges of meeting the transaction requirement', '8. Alternatives to debit card transactions', '9. Other fees or charges associated with the account', '10. Strategies for maximizing benefits while minimizing costs']","['1. Debit card transactions requirement - 5', '2. Minimum balance requirement - 4', '3. Fees for debit card transactions - 7', '4. Tax implications of debit card transactions - 6', '5. Maintaining a $10k balance in the account - 8', '6. Benefits of meeting the transaction requirement - 7', '7. Challenges of meeting the transaction requirement - 6', '8. Alternatives to debit card transactions - 3', '9. Other fees or charges associated with the account - 4', '10. Strategies for maximizing benefits while minimizing costs - 7']"
dwinps,"['1. California car insurance requirements', '2. Insurance requirements for cars parked on public roadways', '3. Exemption for cars parked in a garage', '4. Different insurance requirements from lenders', '5. ""Planned nonoperation status"" with the California DMV', '6. Avoiding registration suspension', '7. Collision and body damage coverage in California', '8. Liability insurance for operating vehicles in California', '9. California DMV regulations for car insurance', '10. Link to the California DMV form REG 102']","['1. California car insurance requirements - 5', '2. Insurance requirements for cars parked on public roadways - 4', '3. Exemption for cars parked in a garage - 3', '4. Different insurance requirements from lenders - 4', '5. ""Planned nonoperation status"" with the California DMV - 5', '6. Avoiding registration suspension - 4', '7. Collision and body damage coverage in California - 3', '8. Liability insurance for operating vehicles in California - 5', '9. California DMV regulations for car insurance - 4', '10. Link to the California DMV form REG 102 - 5']"
0422,"['1. Splitting bills in a relationship', '2. Lack of communication about expenses', '3. Financial management within a family unit', '4. Shared financial responsibilities in a marriage', '5. Importance of open communication about expenses', '6. Pooling resources for better financial planning', ""7. Dave Ramsey's approach to financial management"", '8. The concept of a joint bank account', '9. Balancing individual financial autonomy with shared responsibilities', '10. Strategies for effective financial planning in a family']","['1. Splitting bills in a relationship - 8', '2. Lack of communication about expenses - 9', '3. Financial management within a family unit - 10', '4. Shared financial responsibilities in a marriage - 9', '5. Importance of open communication about expenses - 10', '6. Pooling resources for better financial planning - 10', ""7. Dave Ramsey's approach to financial management - 7"", '8. The concept of a joint bank account - 8', '9. Balancing individual financial autonomy with shared responsibilities - 9', '10. Strategies for effective financial planning in a family - 10']"
0422,"['1. State assistance programs', '2. Budgeting for food expenses', '3. Quitting smoking for health and financial reasons', '4. Seeking student loan forbearance', '5. Managing and understanding bills', '6. Finding affordable housing options', '7. Considering different living locations', '8. Prioritizing having a stable living situation', '9. Building confidence and self-belief', '10. Overcoming financial challenges']","['1. State assistance programs - 5', '2. Budgeting for food expenses - 4', '3. Quitting smoking for health and financial reasons - 3', '4. Seeking student loan forbearance - 4', '5. Managing and understanding bills - 4', '6. Finding affordable housing options - 5', '7. Considering different living locations - 4', '8. Prioritizing having a stable living situation - 5', '9. Building confidence and self-belief - 3', '10. Overcoming financial challenges - 5']"
